ID,MONTHS_BALANCE,STATUS
5000085,-26,C
5000085,-25,X
5000085,-24,0
5000085,-23,C
5000085,-22,X
5000085,-21,0
5000085,-20,0
5000085,-19,X
5000085,-18,X
5000085,-17,0
5000085,-16,0
5000085,-15,0
5000085,-14,C
5000085,-13,1
5000085,-12,C
5000085,-11,C
5000085,-10,C
5000085,-9,C
5000085,-8,C
5000085,-7,C
5000085,-6,C
5000085,-5,X
5000085,-4,C
5000085,-3,C
5000085,-2,C
5000085,-1,C
5000085,0,C
5000086,-18,X
5000086,-17,0
5000086,-16,C
5000086,-15,X
5000086,-14,X
5000086,-13,C
5000086,-12,0
5000086,-11,C
5000086,-10,C
5000086,-9,C
5000086,-8,0
5000086,-7,1
5000086,-6,C
5000086,-5,C
5000086,-4,C
5000086,-3,0
5000086,-2,X
5000086,-1,0
5000086,0,0
5000087,-10,0
5000087,-9,C
5000087,-8,C
5000087,-7,C
5000087,-6,X
5000087,-5,X
5000087,-4,X
5000087,-3,C
5000087,-2,X
5000087,-1,C
5000087,0,X
5000088,-29,0
5000088,-28,C
5000088,-27,C
5000088,-26,C
5000088,-25,C
5000088,-24,C
5000088,-23,1
5000088,-22,0
5000088,-21,0
5000088,-20,0
5000088,-19,C
5000088,-18,C
5000088,-17,C
5000088,-16,0
5000088,-15,X
5000088,-14,C
5000088,-13,C
5000088,-12,X
5000088,-11,X
5000088,-10,0
5000088,-9,C
5000088,-8,0
5000088,-7,C
5000088,-6,0
5000088,-5,0
5000088,-4,0
5000088,-3,C
5000088,-2,C
5000088,-1,C
5000088,0,C
5000089,-9,C
5000089,-8,0
5000089,-7,C
5000089,-6,2
5000089,-5,4
5000089,-4,0
5000089,-3,C
5000089,-2,1
5000089,-1,1
5000089,0,0
5000090,-21,C
5000090,-20,C
5000090,-19,3
5000090,-18,1
5000090,-17,C
5000090,-16,0
5000090,-15,C
5000090,-14,0
5000090,-13,1
5000090,-12,0
5000090,-11,1
5000090,-10,0
5000090,-9,C
5000090,-8,C
5000090,-7,2
5000090,-6,1
5000090,-5,0
5000090,-4,0
5000090,-3,2
5000090,-2,0
5000090,-1,0
5000090,0,0
5000091,-12,0
5000091,-11,0
5000091,-10,0
5000091,-9,0
5000091,-8,C
5000091,-7,2
5000091,-6,3
5000091,-5,0
5000091,-4,0
5000091,-3,C
5000091,-2,1
5000091,-1,0
5000091,0,3
5000092,-8,1
5000092,-7,X
5000092,-6,0
5000092,-5,0
5000092,-4,X
5000092,-3,C
5000092,-2,C
5000092,-1,X
5000092,0,0
5000093,-1,0
5000093,0,1
5000094,-25,C
5000094,-24,C
5000094,-23,C
5000094,-22,X
5000094,-21,X
5000094,-20,C
5000094,-19,0
5000094,-18,C
5000094,-17,C
5000094,-16,X
5000094,-15,C
5000094,-14,X
5000094,-13,0
5000094,-12,X
5000094,-11,X
5000094,-10,X
5000094,-9,C
5000094,-8,C
5000094,-7,C
5000094,-6,0
5000094,-5,C
5000094,-4,C
5000094,-3,0
5000094,-2,0
5000094,-1,0
5000094,0,X
5000095,-19,X
5000095,-18,C
5000095,-17,0
5000095,-16,C
5000095,-15,0
5000095,-14,X
5000095,-13,X
5000095,-12,C
5000095,-11,C
5000095,-10,X
5000095,-9,C
5000095,-8,C
5000095,-7,X
5000095,-6,X
5000095,-5,C
5000095,-4,C
5000095,-3,C
5000095,-2,C
5000095,-1,C
5000095,0,C
5000096,-6,C
5000096,-5,C
5000096,-4,0
5000096,-3,C
5000096,-2,0
5000096,-1,0
5000096,0,X
5000097,-21,X
5000097,-20,C
5000097,-19,0
5000097,-18,0
5000097,-17,C
5000097,-16,X
5000097,-15,0
5000097,-14,C
5000097,-13,0
5000097,-12,C
5000097,-11,X
5000097,-10,0
5000097,-9,X
5000097,-8,X
5000097,-7,0
5000097,-6,0
5000097,-5,X
5000097,-4,X
5000097,-3,X
5000097,-2,0
5000097,-1,0
5000097,0,0
5000098,-10,C
5000098,-9,C
5000098,-8,0
5000098,-7,0
5000098,-6,C
5000098,-5,C
5000098,-4,C
5000098,-3,0
5000098,-2,X
5000098,-1,X
5000098,0,C
5000099,-19,C
5000099,-18,0
5000099,-17,C
5000099,-16,C
5000099,-15,X
5000099,-14,C
5000099,-13,0
5000099,-12,0
5000099,-11,0
5000099,-10,C
5000099,-9,X
5000099,-8,X
5000099,-7,C
5000099,-6,C
5000099,-5,C
5000099,-4,C
5000099,-3,0
5000099,-2,0
5000099,-1,C
5000099,0,C
5000100,-7,0
5000100,-6,C
5000100,-5,C
5000100,-4,1
5000100,-3,3
5000100,-2,C
5000100,-1,1
5000100,0,1
5000101,-4,0
5000101,-3,C
5000101,-2,C
5000101,-1,X
5000101,0,C
5000102,-21,X
5000102,-20,C
5000102,-19,C
5000102,-18,1
5000102,-17,C
5000102,-16,0
5000102,-15,C
5000102,-14,C
5000102,-13,C
5000102,-12,X
5000102,-11,X
5000102,-10,0
5000102,-9,C
5000102,-8,C
5000102,-7,0
5000102,-6,C
5000102,-5,C
5000102,-4,C
5000102,-3,0
5000102,-2,0
5000102,-1,C
5000102,0,C
5000103,-17,C
5000103,-16,X
5000103,-15,C
5000103,-14,C
5000103,-13,C
5000103,-12,X
5000103,-11,0
5000103,-10,C
5000103,-9,C
5000103,-8,C
5000103,-7,C
5000103,-6,C
5000103,-5,C
5000103,-4,X
5000103,-3,0
5000103,-2,C
5000103,-1,X
5000103,0,X
5000104,-1,C
5000104,0,C
5000105,-9,C
5000105,-8,C
5000105,-7,X
5000105,-6,C
5000105,-5,C
5000105,-4,C
5000105,-3,C
5000105,-2,0
5000105,-1,C
5000105,0,0
5000106,-21,C
5000106,-20,C
5000106,-19,C
5000106,-18,0
5000106,-17,X
5000106,-16,C
5000106,-15,C
5000106,-14,X
5000106,-13,C
5000106,-12,C
5000106,-11,C
5000106,-10,X
5000106,-9,C
5000106,-8,X
5000106,-7,X
5000106,-6,0
5000106,-5,0
5000106,-4,C
5000106,-3,0
5000106,-2,0
5000106,-1,C
5000106,0,C
5000107,-21,X
5000107,-20,C
5000107,-19,X
5000107,-18,C
5000107,-17,X
5000107,-16,C
5000107,-15,0
5000107,-14,0
5000107,-13,C
5000107,-12,C
5000107,-11,X
5000107,-10,X
5000107,-9,0
5000107,-8,X
5000107,-7,C
5000107,-6,C
5000107,-5,C
5000107,-4,C
5000107,-3,X
5000107,-2,C
5000107,-1,0
5000107,0,0
5000108,-5,C
5000108,-4,0
5000108,-3,C
5000108,-2,X
5000108,-1,X
5000108,0,0
5000109,-9,1
5000109,-8,0
5000109,-7,C
5000109,-6,C
5000109,-5,1
5000109,-4,0
5000109,-3,0
5000109,-2,0
5000109,-1,2
5000109,0,2
5000110,-7,0
5000110,-6,C
5000110,-5,C
5000110,-4,X
5000110,-3,C
5000110,-2,C
5000110,-1,0
5000110,0,C
5000111,-2,0
5000111,-1,C
5000111,0,0
5000112,-10,C
5000112,-9,C
5000112,-8,0
5000112,-7,C
5000112,-6,X
5000112,-5,C
5000112,-4,C
5000112,-3,X
5000112,-2,0
5000112,-1,C
5000112,0,X
5000113,-28,X
5000113,-27,C
5000113,-26,C
5000113,-25,C
5000113,-24,C
5000113,-23,0
5000113,-22,C
5000113,-21,C
5000113,-20,0
5000113,-19,X
5000113,-18,0
5000113,-17,X
5000113,-16,C
5000113,-15,X
5000113,-14,X
5000113,-13,C
5000113,-12,C
5000113,-11,C
5000113,-10,X
5000113,-9,C
5000113,-8,X
5000113,-7,C
5000113,-6,C
5000113,-5,C
5000113,-4,C
5000113,-3,C
5000113,-2,C
5000113,-1,C
5000113,0,0
5000114,-15,C
5000114,-14,0
5000114,-13,0
5000114,-12,X
5000114,-11,C
5000114,-10,C
5000114,-9,C
5000114,-8,X
5000114,-7,X
5000114,-6,C
5000114,-5,X
5000114,-4,0
5000114,-3,C
5000114,-2,C
5000114,-1,0
5000114,0,X
5000115,-29,X
5000115,-28,0
5000115,-27,X
5000115,-26,C
5000115,-25,X
5000115,-24,C
5000115,-23,C
5000115,-22,X
5000115,-21,0
5000115,-20,0
5000115,-19,C
5000115,-18,C
5000115,-17,C
5000115,-16,X
5000115,-15,C
5000115,-14,0
5000115,-13,C
5000115,-12,C
5000115,-11,C
5000115,-10,C
5000115,-9,0
5000115,-8,0
5000115,-7,C
5000115,-6,C
5000115,-5,1
5000115,-4,0
5000115,-3,0
5000115,-2,C
5000115,-1,C
5000115,0,C
5000116,-10,0
5000116,-9,C
5000116,-8,X
5000116,-7,X
5000116,-6,X
5000116,-5,X
5000116,-4,0
5000116,-3,C
5000116,-2,0
5000116,-1,C
5000116,0,C
5000117,-5,X
5000117,-4,0
5000117,-3,1
5000117,-2,X
5000117,-1,X
5000117,0,X
5000118,-34,1
5000118,-33,0
5000118,-32,C
5000118,-31,C
5000118,-30,0
5000118,-29,0
5000118,-28,0
5000118,-27,0
5000118,-26,1
5000118,-25,0
5000118,-24,C
5000118,-23,0
5000118,-22,2
5000118,-21,0
5000118,-20,0
5000118,-19,0
5000118,-18,0
5000118,-17,0
5000118,-16,0
5000118,-15,0
5000118,-14,1
5000118,-13,1
5000118,-12,0
5000118,-11,1
5000118,-10,0
5000118,-9,C
5000118,-8,0
5000118,-7,0
5000118,-6,C
5000118,-5,1
5000118,-4,2
5000118,-3,0
5000118,-2,0
5000118,-1,0
5000118,0,0
5000119,-9,C
5000119,-8,X
5000119,-7,0
5000119,-6,C
5000119,-5,C
5000119,-4,0
5000119,-3,X
5000119,-2,C
5000119,-1,0
5000119,0,C
5000120,-16,0
5000120,-15,C
5000120,-14,C
5000120,-13,C
5000120,-12,0
5000120,-11,0
5000120,-10,X
5000120,-9,X
5000120,-8,X
5000120,-7,X
5000120,-6,C
5000120,-5,X
5000120,-4,C
5000120,-3,X
5000120,-2,C
5000120,-1,0
5000120,0,0
5000121,-23,X
5000121,-22,0
5000121,-21,0
5000121,-20,C
5000121,-19,X
5000121,-18,C
5000121,-17,1
5000121,-16,0
5000121,-15,X
5000121,-14,C
5000121,-13,X
5000121,-12,C
5000121,-11,C
5000121,-10,C
5000121,-9,0
5000121,-8,X
5000121,-7,C
5000121,-6,0
5000121,-5,C
5000121,-4,C
5000121,-3,C
5000121,-2,X
5000121,-1,X
5000121,0,C
5000122,-33,C
5000122,-32,C
5000122,-31,C
5000122,-30,C
5000122,-29,C
5000122,-28,C
5000122,-27,0
5000122,-26,C
5000122,-25,C
5000122,-24,C
5000122,-23,C
5000122,-22,X
5000122,-21,C
5000122,-20,X
5000122,-19,0
5000122,-18,C
5000122,-17,X
5000122,-16,X
5000122,-15,C
5000122,-14,0
5000122,-13,0
5000122,-12,X
5000122,-11,C
5000122,-10,0
5000122,-9,C
5000122,-8,C
5000122,-7,C
5000122,-6,X
5000122,-5,0
5000122,-4,C
5000122,-3,C
5000122,-2,X
5000122,-1,0
5000122,0,C
5000123,-24,X
5000123,-23,C
5000123,-22,X
5000123,-21,0
5000123,-20,C
5000123,-19,C
5000123,-18,C
5000123,-17,C
5000123,-16,0
5000123,-15,C
5000123,-14,0
5000123,-13,C
5000123,-12,1
5000123,-11,C
5000123,-10,C
5000123,-9,C
5000123,-8,0
5000123,-7,C
5000123,-6,C
5000123,-5,0
5000123,-4,0
5000123,-3,0
5000123,-2,C
5000123,-1,C
5000123,0,0
5000124,-22,X
5000124,-21,C
5000124,-20,0
5000124,-19,X
5000124,-18,X
5000124,-17,C
5000124,-16,0
5000124,-15,C
5000124,-14,X
5000124,-13,0
5000124,-12,C
5000124,-11,X
5000124,-10,C
5000124,-9,0
5000124,-8,X
5000124,-7,0
5000124,-6,0
5000124,-5,X
5000124,-4,0
5000124,-3,X
5000124,-2,C
5000124,-1,X
5000124,0,0
5000125,-2,C
5000125,-1,C
5000125,0,C
5000126,-5,X
5000126,-4,0
5000126,-3,0
5000126,-2,X
5000126,-1,C
5000126,0,0
5000127,-9,X
5000127,-8,C
5000127,-7,C
5000127,-6,C
5000127,-5,C
5000127,-4,X
5000127,-3,X
5000127,-2,C
5000127,-1,X
5000127,0,C
5000128,-8,0
5000128,-7,4
5000128,-6,1
5000128,-5,C
5000128,-4,1
5000128,-3,1
5000128,-2,3
5000128,-1,0
5000128,0,0
5000129,-18,C
5000129,-17,X
5000129,-16,0
5000129,-15,C
5000129,-14,X
5000129,-13,C
5000129,-12,C
5000129,-11,X
5000129,-10,C
5000129,-9,X
5000129,-8,C
5000129,-7,C
5000129,-6,X
5000129,-5,X
5000129,-4,C
5000129,-3,X
5000129,-2,0
5000129,-1,0
5000129,0,C
5000130,-27,C
5000130,-26,0
5000130,-25,0
5000130,-24,0
5000130,-23,0
5000130,-22,0
5000130,-21,X
5000130,-20,X
5000130,-19,0
5000130,-18,X
5000130,-17,C
5000130,-16,C
5000130,-15,0
5000130,-14,C
5000130,-13,X
5000130,-12,0
5000130,-11,0
5000130,-10,1
5000130,-9,X
5000130,-8,C
5000130,-7,0
5000130,-6,C
5000130,-5,C
5000130,-4,C
5000130,-3,C
5000130,-2,C
5000130,-1,C
5000130,0,X
5000131,-26,C
5000131,-25,0
5000131,-24,C
5000131,-23,0
5000131,-22,0
5000131,-21,2
5000131,-20,0
5000131,-19,3
5000131,-18,2
5000131,-17,C
5000131,-16,0
5000131,-15,1
5000131,-14,3
5000131,-13,5
5000131,-12,1
5000131,-11,0
5000131,-10,1
5000131,-9,0
5000131,-8,0
5000131,-7,1
5000131,-6,2
5000131,-5,4
5000131,-4,0
5000131,-3,1
5000131,-2,2
5000131,-1,1
5000131,0,0
5000132,-19,C
5000132,-18,C
5000132,-17,0
5000132,-16,0
5000132,-15,C
5000132,-14,C
5000132,-13,C
5000132,-12,C
5000132,-11,X
5000132,-10,0
5000132,-9,C
5000132,-8,C
5000132,-7,0
5000132,-6,C
5000132,-5,0
5000132,-4,X
5000132,-3,0
5000132,-2,C
5000132,-1,C
5000132,0,C
5000133,-17,1
5000133,-16,C
5000133,-15,1
5000133,-14,1
5000133,-13,2
5000133,-12,0
5000133,-11,2
5000133,-10,0
5000133,-9,1
5000133,-8,4
5000133,-7,0
5000133,-6,C
5000133,-5,0
5000133,-4,C
5000133,-3,0
5000133,-2,1
5000133,-1,0
5000133,0,0
5000134,-8,C
5000134,-7,0
5000134,-6,X
5000134,-5,0
5000134,-4,C
5000134,-3,C
5000134,-2,C
5000134,-1,C
5000134,0,C
5000135,-14,C
5000135,-13,0
5000135,-12,4
5000135,-11,C
5000135,-10,1
5000135,-9,4
5000135,-8,4
5000135,-7,0
5000135,-6,C
5000135,-5,0
5000135,-4,2
5000135,-3,3
5000135,-2,1
5000135,-1,1
5000135,0,1
5000136,-9,1
5000136,-8,0
5000136,-7,0
5000136,-6,1
5000136,-5,0
5000136,-4,0
5000136,-3,2
5000136,-2,1
5000136,-1,3
5000136,0,C
5000137,-26,0
5000137,-25,0
5000137,-24,0
5000137,-23,2
5000137,-22,C
5000137,-21,C
5000137,-20,0
5000137,-19,1
5000137,-18,2
5000137,-17,0
5000137,-16,C
5000137,-15,0
5000137,-14,1
5000137,-13,0
5000137,-12,2
5000137,-11,C
5000137,-10,C
5000137,-9,C
5000137,-8,2
5000137,-7,1
5000137,-6,4
5000137,-5,0
5000137,-4,0
5000137,-3,0
5000137,-2,0
5000137,-1,0
5000137,0,0
5000138,-11,0
5000138,-10,0
5000138,-9,3
5000138,-8,1
5000138,-7,3
5000138,-6,1
5000138,-5,1
5000138,-4,C
5000138,-3,0
5000138,-2,4
5000138,-1,0
5000138,0,C
5000139,-26,C
5000139,-25,C
5000139,-24,C
5000139,-23,0
5000139,-22,C
5000139,-21,0
5000139,-20,0
5000139,-19,X
5000139,-18,C
5000139,-17,X
5000139,-16,C
5000139,-15,C
5000139,-14,0
5000139,-13,C
5000139,-12,0
5000139,-11,C
5000139,-10,C
5000139,-9,0
5000139,-8,X
5000139,-7,X
5000139,-6,X
5000139,-5,C
5000139,-4,0
5000139,-3,C
5000139,-2,X
5000139,-1,X
5000139,0,0
5000140,-7,C
5000140,-6,C
5000140,-5,X
5000140,-4,C
5000140,-3,C
5000140,-2,0
5000140,-1,0
5000140,0,C
5000141,-9,X
5000141,-8,X
5000141,-7,0
5000141,-6,0
5000141,-5,0
5000141,-4,C
5000141,-3,X
5000141,-2,X
5000141,-1,C
5000141,0,X
5000142,-11,C
5000142,-10,0
5000142,-9,0
5000142,-8,C
5000142,-7,X
5000142,-6,C
5000142,-5,0
5000142,-4,X
5000142,-3,0
5000142,-2,0
5000142,-1,C
5000142,0,X
5000143,-12,0
5000143,-11,C
5000143,-10,C
5000143,-9,X
5000143,-8,0
5000143,-7,C
5000143,-6,X
5000143,-5,C
5000143,-4,X
5000143,-3,C
5000143,-2,C
5000143,-1,C
5000143,0,C
5000144,-29,0
5000144,-28,0
5000144,-27,0
5000144,-26,0
5000144,-25,X
5000144,-24,C
5000144,-23,0
5000144,-22,X
5000144,-21,C
5000144,-20,C
5000144,-19,C
5000144,-18,X
5000144,-17,C
5000144,-16,C
5000144,-15,X
5000144,-14,C
5000144,-13,0
5000144,-12,C
5000144,-11,X
5000144,-10,C
5000144,-9,C
5000144,-8,C
5000144,-7,0
5000144,-6,0
5000144,-5,C
5000144,-4,X
5000144,-3,C
5000144,-2,1
5000144,-1,0
5000144,0,X
5000145,-20,1
5000145,-19,4
5000145,-18,0
5000145,-17,1
5000145,-16,2
5000145,-15,1
5000145,-14,1
5000145,-13,0
5000145,-12,0
5000145,-11,C
5000145,-10,0
5000145,-9,0
5000145,-8,5
5000145,-7,1
5000145,-6,1
5000145,-5,0
5000145,-4,2
5000145,-3,1
5000145,-2,1
5000145,-1,0
5000145,0,0
5000146,-19,0
5000146,-18,X
5000146,-17,C
5000146,-16,C
5000146,-15,X
5000146,-14,C
5000146,-13,0
5000146,-12,X
5000146,-11,C
5000146,-10,0
5000146,-9,C
5000146,-8,C
5000146,-7,X
5000146,-6,0
5000146,-5,X
5000146,-4,X
5000146,-3,C
5000146,-2,C
5000146,-1,C
5000146,0,X
5000147,-22,C
5000147,-21,C
5000147,-20,C
5000147,-19,1
5000147,-18,C
5000147,-17,C
5000147,-16,C
5000147,-15,0
5000147,-14,C
5000147,-13,C
5000147,-12,C
5000147,-11,C
5000147,-10,C
5000147,-9,X
5000147,-8,C
5000147,-7,0
5000147,-6,X
5000147,-5,0
5000147,-4,C
5000147,-3,C
5000147,-2,C
5000147,-1,X
5000147,0,X
5000148,-20,0
5000148,-19,C
5000148,-18,0
5000148,-17,C
5000148,-16,C
5000148,-15,1
5000148,-14,0
5000148,-13,C
5000148,-12,2
5000148,-11,0
5000148,-10,0
5000148,-9,0
5000148,-8,0
5000148,-7,C
5000148,-6,2
5000148,-5,C
5000148,-4,0
5000148,-3,C
5000148,-2,3
5000148,-1,1
5000148,0,3
5000149,-31,0
5000149,-30,0
5000149,-29,C
5000149,-28,C
5000149,-27,C
5000149,-26,C
5000149,-25,0
5000149,-24,X
5000149,-23,X
5000149,-22,C
5000149,-21,C
5000149,-20,C
5000149,-19,C
5000149,-18,0
5000149,-17,C
5000149,-16,X
5000149,-15,C
5000149,-14,0
5000149,-13,C
5000149,-12,C
5000149,-11,C
5000149,-10,C
5000149,-9,X
5000149,-8,0
5000149,-7,C
5000149,-6,C
5000149,-5,X
5000149,-4,C
5000149,-3,C
5000149,-2,0
5000149,-1,C
5000149,0,X
5000150,-22,X
5000150,-21,C
5000150,-20,C
5000150,-19,1
5000150,-18,C
5000150,-17,X
5000150,-16,0
5000150,-15,X
5000150,-14,C
5000150,-13,C
5000150,-12,C
5000150,-11,C
5000150,-10,0
5000150,-9,0
5000150,-8,0
5000150,-7,C
5000150,-6,C
5000150,-5,C
5000150,-4,C
5000150,-3,C
5000150,-2,C
5000150,-1,C
5000150,0,C
5000151,-29,X
5000151,-28,C
5000151,-27,C
5000151,-26,C
5000151,-25,X
5000151,-24,C
5000151,-23,C
5000151,-22,0
5000151,-21,C
5000151,-20,C
5000151,-19,C
5000151,-18,C
5000151,-17,0
5000151,-16,X
5000151,-15,C
5000151,-14,C
5000151,-13,0
5000151,-12,C
5000151,-11,0
5000151,-10,C
5000151,-9,0
5000151,-8,0
5000151,-7,X
5000151,-6,C
5000151,-5,X
5000151,-4,X
5000151,-3,X
5000151,-2,C
5000151,-1,X
5000151,0,C
5000152,-4,X
5000152,-3,0
5000152,-2,X
5000152,-1,C
5000152,0,0
5000153,-23,X
5000153,-22,C
5000153,-21,0
5000153,-20,C
5000153,-19,1
5000153,-18,C
5000153,-17,C
5000153,-16,C
5000153,-15,C
5000153,-14,0
5000153,-13,X
5000153,-12,0
5000153,-11,C
5000153,-10,C
5000153,-9,X
5000153,-8,C
5000153,-7,X
5000153,-6,X
5000153,-5,C
5000153,-4,0
5000153,-3,0
5000153,-2,X
5000153,-1,C
5000153,0,C
5000154,-5,C
5000154,-4,0
5000154,-3,X
5000154,-2,X
5000154,-1,C
5000154,0,0
5000155,-16,4
5000155,-15,1
5000155,-14,5
5000155,-13,1
5000155,-12,0
5000155,-11,0
5000155,-10,0
5000155,-9,C
5000155,-8,1
5000155,-7,0
5000155,-6,2
5000155,-5,0
5000155,-4,0
5000155,-3,4
5000155,-2,0
5000155,-1,1
5000155,0,1
5000156,-5,C
5000156,-4,0
5000156,-3,C
5000156,-2,0
5000156,-1,C
5000156,0,0
5000157,-11,0
5000157,-10,0
5000157,-9,0
5000157,-8,C
5000157,-7,1
5000157,-6,C
5000157,-5,X
5000157,-4,C
5000157,-3,1
5000157,-2,0
5000157,-1,0
5000157,0,C
5000158,-31,C
5000158,-30,C
5000158,-29,C
5000158,-28,0
5000158,-27,C
5000158,-26,X
5000158,-25,X
5000158,-24,C
5000158,-23,C
5000158,-22,X
5000158,-21,C
5000158,-20,C
5000158,-19,C
5000158,-18,1
5000158,-17,C
5000158,-16,X
5000158,-15,C
5000158,-14,C
5000158,-13,0
5000158,-12,0
5000158,-11,C
5000158,-10,X
5000158,-9,C
5000158,-8,0
5000158,-7,C
5000158,-6,0
5000158,-5,X
5000158,-4,C
5000158,-3,0
5000158,-2,1
5000158,-1,C
5000158,0,0
5000159,-31,C
5000159,-30,0
5000159,-29,X
5000159,-28,X
5000159,-27,0
5000159,-26,C
5000159,-25,C
5000159,-24,C
5000159,-23,C
5000159,-22,X
5000159,-21,C
5000159,-20,C
5000159,-19,1
5000159,-18,C
5000159,-17,X
5000159,-16,C
5000159,-15,C
5000159,-14,X
5000159,-13,0
5000159,-12,C
5000159,-11,C
5000159,-10,C
5000159,-9,C
5000159,-8,C
5000159,-7,X
5000159,-6,C
5000159,-5,C
5000159,-4,X
5000159,-3,C
5000159,-2,C
5000159,-1,1
5000159,0,C
5000160,-9,0
5000160,-8,X
5000160,-7,C
5000160,-6,C
5000160,-5,C
5000160,-4,X
5000160,-3,C
5000160,-2,0
5000160,-1,X
5000160,0,0
5000161,-21,0
5000161,-20,C
5000161,-19,C
5000161,-18,X
5000161,-17,0
5000161,-16,0
5000161,-15,0
5000161,-14,C
5000161,-13,0
5000161,-12,C
5000161,-11,C
5000161,-10,X
5000161,-9,C
5000161,-8,X
5000161,-7,C
5000161,-6,0
5000161,-5,C
5000161,-4,C
5000161,-3,0
5000161,-2,C
5000161,-1,X
5000161,0,X
5000162,-14,C
5000162,-13,0
5000162,-12,C
5000162,-11,C
5000162,-10,C
5000162,-9,X
5000162,-8,X
5000162,-7,0
5000162,-6,0
5000162,-5,X
5000162,-4,0
5000162,-3,C
5000162,-2,X
5000162,-1,X
5000162,0,C
5000163,-33,0
5000163,-32,C
5000163,-31,0
5000163,-30,0
5000163,-29,0
5000163,-28,0
5000163,-27,0
5000163,-26,C
5000163,-25,X
5000163,-24,X
5000163,-23,C
5000163,-22,C
5000163,-21,X
5000163,-20,0
5000163,-19,C
5000163,-18,C
5000163,-17,X
5000163,-16,C
5000163,-15,X
5000163,-14,C
5000163,-13,C
5000163,-12,X
5000163,-11,C
5000163,-10,C
5000163,-9,C
5000163,-8,C
5000163,-7,X
5000163,-6,X
5000163,-5,C
5000163,-4,C
5000163,-3,C
5000163,-2,0
5000163,-1,C
5000163,0,0
5000164,-19,X
5000164,-18,X
5000164,-17,C
5000164,-16,0
5000164,-15,X
5000164,-14,X
5000164,-13,0
5000164,-12,0
5000164,-11,0
5000164,-10,0
5000164,-9,1
5000164,-8,X
5000164,-7,C
5000164,-6,C
5000164,-5,0
5000164,-4,C
5000164,-3,C
5000164,-2,C
5000164,-1,0
5000164,0,X
5000165,-34,0
5000165,-33,0
5000165,-32,X
5000165,-31,0
5000165,-30,C
5000165,-29,0
5000165,-28,0
5000165,-27,0
5000165,-26,C
5000165,-25,0
5000165,-24,C
5000165,-23,X
5000165,-22,0
5000165,-21,C
5000165,-20,C
5000165,-19,0
5000165,-18,0
5000165,-17,0
5000165,-16,C
5000165,-15,0
5000165,-14,C
5000165,-13,0
5000165,-12,C
5000165,-11,0
5000165,-10,C
5000165,-9,1
5000165,-8,X
5000165,-7,X
5000165,-6,C
5000165,-5,0
5000165,-4,C
5000165,-3,C
5000165,-2,X
5000165,-1,0
5000165,0,C
5000166,-26,C
5000166,-25,C
5000166,-24,1
5000166,-23,3
5000166,-22,5
5000166,-21,0
5000166,-20,0
5000166,-19,1
5000166,-18,0
5000166,-17,1
5000166,-16,2
5000166,-15,1
5000166,-14,0
5000166,-13,0
5000166,-12,1
5000166,-11,0
5000166,-10,0
5000166,-9,C
5000166,-8,C
5000166,-7,0
5000166,-6,2
5000166,-5,0
5000166,-4,0
5000166,-3,0
5000166,-2,C
5000166,-1,4
5000166,0,2
5000167,-18,C
5000167,-17,C
5000167,-16,2
5000167,-15,0
5000167,-14,1
5000167,-13,C
5000167,-12,0
5000167,-11,0
5000167,-10,5
5000167,-9,C
5000167,-8,0
5000167,-7,C
5000167,-6,C
5000167,-5,3
5000167,-4,C
5000167,-3,2
5000167,-2,C
5000167,-1,2
5000167,0,0
5000168,-16,X
5000168,-15,X
5000168,-14,C
5000168,-13,0
5000168,-12,0
5000168,-11,C
5000168,-10,X
5000168,-9,X
5000168,-8,X
5000168,-7,C
5000168,-6,X
5000168,-5,C
5000168,-4,X
5000168,-3,0
5000168,-2,0
5000168,-1,C
5000168,0,X
5000169,-19,1
5000169,-18,0
5000169,-17,C
5000169,-16,C
5000169,-15,C
5000169,-14,C
5000169,-13,2
5000169,-12,2
5000169,-11,0
5000169,-10,5
5000169,-9,4
5000169,-8,1
5000169,-7,0
5000169,-6,C
5000169,-5,0
5000169,-4,C
5000169,-3,0
5000169,-2,3
5000169,-1,0
5000169,0,C
5000170,-20,C
5000170,-19,C
5000170,-18,1
5000170,-17,2
5000170,-16,0
5000170,-15,0
5000170,-14,0
5000170,-13,0
5000170,-12,0
5000170,-11,0
5000170,-10,1
5000170,-9,3
5000170,-8,0
5000170,-7,C
5000170,-6,2
5000170,-5,1
5000170,-4,3
5000170,-3,C
5000170,-2,C
5000170,-1,0
5000170,0,1
5000171,0,C
5000172,-25,X
5000172,-24,C
5000172,-23,X
5000172,-22,C
5000172,-21,C
5000172,-20,C
5000172,-19,C
5000172,-18,C
5000172,-17,X
5000172,-16,0
5000172,-15,C
5000172,-14,C
5000172,-13,1
5000172,-12,C
5000172,-11,C
5000172,-10,C
5000172,-9,0
5000172,-8,C
5000172,-7,X
5000172,-6,C
5000172,-5,C
5000172,-4,C
5000172,-3,0
5000172,-2,X
5000172,-1,C
5000172,0,C
5000173,-33,0
5000173,-32,0
5000173,-31,X
5000173,-30,0
5000173,-29,C
5000173,-28,0
5000173,-27,C
5000173,-26,0
5000173,-25,C
5000173,-24,C
5000173,-23,C
5000173,-22,X
5000173,-21,C
5000173,-20,X
5000173,-19,0
5000173,-18,C
5000173,-17,X
5000173,-16,C
5000173,-15,X
5000173,-14,X
5000173,-13,C
5000173,-12,1
5000173,-11,X
